candidate_id,file_name,file_type,raw_text,cleaned_text,candidate_name,current_position,years_of_experience,education,gpa,technical_skills,soft_skills,programming_languages,frameworks,libraries,databases,cloud_platforms,devops_tools,operating_systems,testing_tools,certifications,projects,work_experience,achievements,industries,domains,spoken_languages,keywords
R2973,R2973.docx,docx,"Resume R2973
Resume Id
R2973
Resume Text
Professional
Resume Skills
Kubernetes, TensorFlow, Django, Python, Docker, Data Analysis, Flask
Experience Years
6
Education Level
PhD
Projects
- Designed scalable backend systems using Node.js
- Created interactive dashboards using Power BI
- Built a machine learning model for predicting customer churn
Job Role
ML Engineer
Cleaned Text
professional",resume r2973 resume id r2973 resume text professional resume skill kubernetes tensorflow django python docker data analysis flask experience year education level phd project designed scalable backend system using node.js created interactive dashboard using power bi built machine learning model predicting customer churn job role ml engineer cleaned text professional,Experience Years,,6,[],,"['Django', 'Docker', 'Flask', 'JavaScript', 'Kubernetes', 'Machine Learning', 'Node.js', 'Python', 'TensorFlow']",[],"['JavaScript', 'Python']","['Django', 'Flask', 'Node.js']",['TensorFlow'],[],[],"['Docker', 'Kubernetes']",[],[],[],"[{'project_name': 'Designed scalable backend systems using Node.js', 'role': None, 'technologies': ['JavaScript', 'Machine Learning', 'Node.js'], 'description': 'Created interactive dashboards using Power BI Built a machine learning model for predicting customer churn Job Role ML Engineer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Django', 'Docker', 'Flask', 'JavaScript', 'Kubernetes', 'Machine Learning', 'Node.js', 'Python', 'TensorFlow']"
R3073,R3073.docx,docx,"Resume R3073
Resume Id
R3073
Resume Text
Professional
Resume Skills
Deep Learning, SQL, Power BI
Experience Years
3
Education Level
PhD
Projects
- Developed a web application using Flask and React
- Built a machine learning model for predicting customer churn
Job Role
Frontend Developer
Cleaned Text
professional",resume r3073 resume id r3073 resume text professional resume skill deep learning sql power bi experience year education level phd project developed web application using flask react built machine learning model predicting customer churn job role frontend developer cleaned text professional,Experience Years,,3,[],,"['Deep Learning', 'Flask', 'Machine Learning', 'React', 'SQL']",[],['SQL'],"['Flask', 'React']",[],[],[],[],[],[],[],"[{'project_name': 'Developed a web application using Flask and React', 'role': None, 'technologies': ['Flask', 'Machine Learning', 'React'], 'description': 'Built a machine learning model for predicting customer churn Job Role Frontend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Flask', 'Machine Learning', 'React', 'SQL']"
R3777,R3777.docx,docx,"Resume R3777
Resume Id
R3777
Resume Text
Professional
Resume Skills
Django, NLP, Flask, Docker, Deep Learning
Experience Years
2
Education Level
Masters
Projects
- Implemented deep learning models using TensorFlow
- Designed scalable backend systems using Node.js
- Built a machine learning model for predicting customer churn
Job Role
Data Scientist
Cleaned Text
professional",resume r3777 resume id r3777 resume text professional resume skill django nlp flask docker deep learning experience year education level master project implemented deep learning model using tensorflow designed scalable backend system using node.js built machine learning model predicting customer churn job role data scientist cleaned text professional,Experience Years,,2,[],,"['Deep Learning', 'Django', 'Docker', 'Flask', 'JavaScript', 'Machine Learning', 'Node.js', 'TensorFlow']",[],['JavaScript'],"['Django', 'Flask', 'Node.js']",['TensorFlow'],[],[],['Docker'],[],[],[],"[{'project_name': 'Implemented deep learning models using TensorFlow', 'role': None, 'technologies': ['Deep Learning', 'JavaScript', 'Machine Learning', 'Node.js', 'TensorFlow'], 'description': 'Designed scalable backend systems using Node.js Built a machine learning model for predicting customer churn Job Role Data Scientist Cleaned Text professional'}]",[],[],['Education'],['Data Science'],[],"['Data Science', 'Deep Learning', 'Django', 'Docker', 'Flask', 'JavaScript', 'Machine Learning', 'Node.js', 'TensorFlow']"
R5785,R5785.docx,docx,"Resume R5785
Resume Id
R5785
Resume Text
Professional
Resume Skills
Data Analysis, Docker, Java
Experience Years
5
Education Level
Masters
Projects
- Built a machine learning model for predicting customer churn
Job Role
Data Scientist
Cleaned Text
professional",resume r5785 resume id r5785 resume text professional resume skill data analysis docker java experience year education level master project built machine learning model predicting customer churn job role data scientist cleaned text professional,Experience Years,,5,[],,"['Docker', 'Java', 'Machine Learning']",[],['Java'],[],[],[],[],['Docker'],[],[],[],"[{'project_name': 'Built a machine learning model for predicting customer churn', 'role': None, 'technologies': ['Machine Learning'], 'description': 'Job Role Data Scientist Cleaned Text professional'}]",[],[],['Education'],['Data Science'],[],"['Data Science', 'Docker', 'Java', 'Machine Learning']"
R5503,R5503.docx,docx,"Resume R5503
Resume Id
R5503
Resume Text
Professional
Resume Skills
Excel, TensorFlow, Kubernetes
Experience Years
9
Education Level
Bachelors
Projects
- Implemented deep learning models using TensorFlow
- Developed a web application using Flask and React
Job Role
ML Engineer
Cleaned Text
professional",resume r5503 resume id r5503 resume text professional resume skill excel tensorflow kubernetes experience year education level bachelor project implemented deep learning model using tensorflow developed web application using flask react job role ml engineer cleaned text professional,Experience Years,,9,[],,"['Deep Learning', 'Flask', 'Kubernetes', 'Machine Learning', 'React', 'TensorFlow']",[],[],"['Flask', 'React']",['TensorFlow'],[],[],['Kubernetes'],[],[],[],"[{'project_name': 'Implemented deep learning models using TensorFlow', 'role': None, 'technologies': ['Deep Learning', 'Flask', 'Machine Learning', 'React', 'TensorFlow'], 'description': 'Developed a web application using Flask and React Job Role ML Engineer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Flask', 'Kubernetes', 'Machine Learning', 'React', 'TensorFlow']"
R4194,R4194.docx,docx,"Resume R4194
Resume Id
R4194
Resume Text
Professional
Resume Skills
NLP, Deep Learning, PyTorch, C++, Power BI, Java, Node.js
Experience Years
10
Education Level
Masters
Projects
- Built a machine learning model for predicting customer churn
- Created interactive dashboards using Power BI
- Designed scalable backend systems using Node.js
Job Role
Backend Developer
Cleaned Text
professional",resume r4194 resume id r4194 resume text professional resume skill nlp deep learning pytorch c++ power bi java node.js experience year 10 education level master project built machine learning model predicting customer churn created interactive dashboard using power bi designed scalable backend system using node.js job role backend developer cleaned text professional,Experience Years,,10,[],,"['C', 'C++', 'Deep Learning', 'Java', 'JavaScript', 'Machine Learning', 'Node.js', 'PyTorch']",[],"['C', 'C++', 'Java', 'JavaScript']",['Node.js'],['PyTorch'],[],[],[],[],[],[],"[{'project_name': 'Built a machine learning model for predicting customer churn', 'role': None, 'technologies': ['JavaScript', 'Machine Learning', 'Node.js'], 'description': 'Created interactive dashboards using Power BI Designed scalable backend systems using Node.js Job Role Backend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['C', 'C++', 'Deep Learning', 'Java', 'JavaScript', 'Machine Learning', 'Node.js', 'PyTorch']"
R5937,R5937.docx,docx,"Resume R5937
Resume Id
R5937
Resume Text
Professional
Resume Skills
Node.js, Java, Cloud Computing, Django
Experience Years
3
Education Level
Bachelors
Projects
- Developed a web application using Flask and React
- Created interactive dashboards using Power BI
- Built a machine learning model for predicting customer churn
Job Role
Data Scientist
Cleaned Text
professional",resume r5937 resume id r5937 resume text professional resume skill node.js java cloud computing django experience year education level bachelor project developed web application using flask react created interactive dashboard using power bi built machine learning model predicting customer churn job role data scientist cleaned text professional,Experience Years,,3,[],,"['Django', 'Flask', 'Java', 'JavaScript', 'Machine Learning', 'Node.js', 'React']",[],"['Java', 'JavaScript']","['Django', 'Flask', 'Node.js', 'React']",[],[],[],[],[],[],[],"[{'project_name': 'Developed a web application using Flask and React', 'role': None, 'technologies': ['Flask', 'Machine Learning', 'React'], 'description': 'Created interactive dashboards using Power BI Built a machine learning model for predicting customer churn Job Role Data Scientist Cleaned Text professional'}]",[],[],['Education'],['Data Science'],[],"['Data Science', 'Django', 'Flask', 'Java', 'JavaScript', 'Machine Learning', 'Node.js', 'React']"
R1907,R1907.docx,docx,"Resume R1907
Resume Id
R1907
Resume Text
Professional
Resume Skills
Docker, Deep Learning, Cloud Computing, React, Node.js
Experience Years
0
Education Level
Masters
Projects
- Built a machine learning model for predicting customer churn
Job Role
ML Engineer
Cleaned Text
professional",resume r1907 resume id r1907 resume text professional resume skill docker deep learning cloud computing react node.js experience year education level master project built machine learning model predicting customer churn job role ml engineer cleaned text professional,Experience Years,,0,[],,"['Deep Learning', 'Docker', 'JavaScript', 'Machine Learning', 'Node.js', 'React']",[],['JavaScript'],"['Node.js', 'React']",[],[],[],['Docker'],[],[],[],"[{'project_name': 'Built a machine learning model for predicting customer churn', 'role': None, 'technologies': ['Machine Learning'], 'description': 'Job Role ML Engineer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Docker', 'JavaScript', 'Machine Learning', 'Node.js', 'React']"
R3475,R3475.docx,docx,"Resume R3475
Resume Id
R3475
Resume Text
Professional
Resume Skills
Node.js, NLP, React, Django, TensorFlow
Experience Years
9
Education Level
Masters
Projects
- Designed scalable backend systems using Node.js
- Developed a web application using Flask and React
Job Role
Backend Developer
Cleaned Text
professional",resume r3475 resume id r3475 resume text professional resume skill node.js nlp react django tensorflow experience year education level master project designed scalable backend system using node.js developed web application using flask react job role backend developer cleaned text professional,Experience Years,,9,[],,"['Django', 'Flask', 'JavaScript', 'Node.js', 'React', 'TensorFlow']",[],['JavaScript'],"['Django', 'Flask', 'Node.js', 'React']",['TensorFlow'],[],[],[],[],[],[],"[{'project_name': 'Designed scalable backend systems using Node.js', 'role': None, 'technologies': ['Flask', 'JavaScript', 'Node.js', 'React'], 'description': 'Developed a web application using Flask and React Job Role Backend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Django', 'Flask', 'JavaScript', 'Node.js', 'React', 'TensorFlow']"
R3759,R3759.docx,docx,"Resume R3759
Resume Id
R3759
Resume Text
Professional
Resume Skills
NLP, Kubernetes, Excel, Java, Django, Flask, Node.js, PyTorch
Experience Years
6
Education Level
Masters
Projects
- Developed a web application using Flask and React
Job Role
Data Scientist
Cleaned Text
professional",resume r3759 resume id r3759 resume text professional resume skill nlp kubernetes excel java django flask node.js pytorch experience year education level master project developed web application using flask react job role data scientist cleaned text professional,Experience Years,,6,[],,"['Django', 'Flask', 'Java', 'JavaScript', 'Kubernetes', 'Node.js', 'PyTorch', 'React']",[],"['Java', 'JavaScript']","['Django', 'Flask', 'Node.js', 'React']",['PyTorch'],[],[],['Kubernetes'],[],[],[],"[{'project_name': 'Developed a web application using Flask and React', 'role': None, 'technologies': ['Flask', 'React'], 'description': 'Job Role Data Scientist Cleaned Text professional'}]",[],[],['Education'],['Data Science'],[],"['Data Science', 'Django', 'Flask', 'Java', 'JavaScript', 'Kubernetes', 'Node.js', 'PyTorch', 'React']"
